,title,release_date,original_language,genres,budget,revenue,runtime,year
11094,Jay and Silent Bob Reboot,2019-10-15,en,Comedy,0.0,1011305.0,105.0,2019
11096,Suffragette,2015-10-16,en,Drama-History,14000000.0,16002420.0,106.0,2015
11097,Rudolph the Red-Nosed Reindeer: The Movie,1998-10-16,en,Animation-Family-Music,10000000.0,113484.0,83.0,1998
11100,Never Been Kissed,1999-04-09,en,Romance-Comedy-Drama,25000000.0,84565230.0,107.0,1999
11103,Johnny Mnemonic,1995-05-26,en,Science Fiction-Thriller-Adventure-Action,25000000.0,19075720.0,97.0,1995
11111,Dragnet,1987-06-23,en,Action-Comedy-Crime,20000000.0,66673516.0,106.0,1987
11112,Nightwatch,1997-01-31,en,Drama-Horror-Mystery-Thriller,0.0,1179002.0,102.0,1997
11113,Boys and Girls,2000-06-16,en,Comedy-Drama-Romance,16000000.0,20627372.0,94.0,2000
11121,Man Down,2015-09-12,en,Thriller-Drama,0.0,167085.0,90.0,2015
11126,Greedy,1994-03-04,en,Comedy,0.0,13145977.0,113.0,1994
11130,"Greystoke: The Legend of Tarzan, Lord of the Apes",1984-03-30,en,Adventure-Drama-Action-Romance,0.0,45858563.0,143.0,1984
11132,Tootsie,1982-12-17,en,Comedy-Romance,21000000.0,177200000.0,116.0,1982
11133,Vikingdom,2013-09-11,en,Adventure,15600000.0,747872.0,114.0,2013
11135,Life or Something Like It,2002-04-24,en,Comedy-Drama-Romance,40000000.0,16872671.0,103.0,2002
11138,The Love Bug,1968-12-23,en,Comedy-Family-Fantasy,0.0,51264022.0,107.0,1968
11140,Steel,1997-08-15,en,Science Fiction-Action-Adventure,16000000.0,1686429.0,97.0,1997
11141,Blood Ties,2013-08-22,en,Thriller-Crime-Drama,25500000.0,2415472.0,128.0,2013
11142,The Madness of King George,1994-12-28,en,Comedy-Drama-History,0.0,15238994.0,107.0,1994
11146,The Good Girl,2002-01-12,en,Drama-Comedy-Romance,8000000.0,16860964.0,93.0,2002
11148,Show Dogs,2018-05-18,en,Adventure-Crime-Family-Comedy,5500000.0,38830219.0,92.0,2018
11150,Shall We Dance?,2004-10-15,en,Drama-Romance-Comedy,50000000.0,170128460.0,107.0,2004
11151,We Are Your Friends,2015-08-26,en,Drama-Music-Romance-Comedy,6000000.0,11122090.0,96.0,2015
11158,Clifford,1994-04-01,en,Comedy,19000000.0,7411659.0,89.0,1994
11159,The Children Act,2018-08-01,en,Drama,0.0,17696794.0,105.0,2018
11160,Café Society,2016-05-11,en,Comedy-Drama-Romance,30000000.0,43763247.0,97.0,2016
11161,Chasing Liberty,2004-01-09,en,Comedy-Romance,23000000.0,12195626.0,111.0,2004
11162,Cosmopolis,2012-05-25,en,Drama,20500000.0,6063556.0,109.0,2012
11167,Tom and Jerry Meet Sherlock Holmes,2010-08-24,en,Family-Animation-Adventure-Comedy,35770488.0,347988775.0,49.0,2010
11173,Georgia Rule,2007-05-10,en,Comedy-Drama-Romance,20000000.0,25000167.0,113.0,2007
11174,Hollywood Homicide,2003-06-09,en,Action-Adventure-Comedy-Thriller,75000000.0,51142659.0,116.0,2003
11177,Grandma's Boy,2006-01-06,en,Comedy,5000000.0,6538177.0,94.0,2006
11179,Obsessed,2009-04-24,en,Drama-Thriller,20000000.0,73830340.0,108.0,2009
11181,Wonder Wheel,2017-12-01,en,Drama-Romance,25000000.0,15366466.0,101.0,2017
11189,Duplex,2003-09-26,en,Comedy,40000000.0,19322135.0,89.0,2003
11190,Rambling Rose,1991-09-10,en,Drama,7500000.0,6266621.0,112.0,1991
11195,The Man Who Wasn't There,2001-10-26,en,Crime-Drama,20000000.0,18900000.0,116.0,2001
11203,Ordinary People,1980-09-19,en,Drama,6000000.0,54766923.0,124.0,1980
11208,Son of the Pink Panther,1993-08-27,en,Comedy-Crime,25000000.0,2438031.0,93.0,1993
11217,M*A*S*H,1970-02-18,en,Comedy-Drama-War,3500000.0,81600000.0,116.0,1970
11218,Four Good Days,2021-04-30,en,Drama,0.0,843965.0,100.0,2021
11221,Everything Must Go,2011-05-13,en,Comedy-Drama-Romance,5000000.0,2614773.0,97.0,2011
11222,Joe Dirt,2001-04-10,en,Mystery-Adventure-Comedy-Romance-Drama,17700000.0,30987695.0,91.0,2001
11223,Passengers,2008-09-26,en,Drama-Mystery-Thriller-Romance,25000000.0,2000000.0,93.0,2008
11227,Oscar,1991-04-26,en,Comedy,35000000.0,23562716.0,109.0,1991
11228,The Lazarus Effect,2015-01-29,en,Horror-Thriller-Mystery-Science Fiction,3300000.0,64110728.0,83.0,2015
11232,See No Evil,2006-05-19,en,Horror-Thriller,8000000.0,18707966.0,84.0,2006
11233,The New World,2005-12-25,en,Drama-History-Romance,30000000.0,30536013.0,151.0,2005
11234,One Hour Photo,2002-08-21,en,Drama-Thriller,12000000.0,52223306.0,96.0,2002
11236,The Full Monty,1997-08-13,en,Comedy,3500000.0,257850122.0,91.0,1997
11241,Mildred Pierce,1945-10-20,en,Crime-Drama,1453000.0,5638000.0,111.0,1945
11243,The Producers,2005-12-25,en,Comedy,45000000.0,38058335.0,134.0,2005
11250,The Killing Fields,1984-11-23,en,Drama-History-War,14400000.0,34700291.0,142.0,1984
11255,Ladder 49,2004-10-01,en,Drama-Action-Thriller,60000000.0,74541707.0,115.0,2004
11256,Tully,2018-05-04,en,Comedy-Drama,0.0,15636462.0,96.0,2018
11257,Smokey and the Bandit,1977-05-26,en,Action-Adventure-Comedy,4300000.0,126737428.0,96.0,1977
11259,Foxcatcher,2014-11-14,en,Drama-Thriller,24000000.0,12096300.0,134.0,2014
11265,Table 19,2017-03-03,en,Comedy-Drama,5000000.0,5042014.0,87.0,2017
11267,The Darjeeling Limited,2007-09-07,en,Adventure-Drama-Comedy,16000000.0,24377151.0,92.0,2007
11269,The Scarlet Letter,1995-10-13,en,Drama-Romance-Western,50000000.0,10382407.0,135.0,1995
11271,Shelter,2007-06-16,en,Drama-Romance,500000.0,142666.0,89.0,2007
11275,Love & Basketball,2000-04-21,en,Comedy-Drama-Romance,20000000.0,27728118.0,124.0,2000
11280,Denial,2016-09-30,en,Drama-History,10000000.0,4073489.0,109.0,2016
11285,J. Edgar,2011-11-09,en,Drama-Crime-History,35000000.0,84606030.0,137.0,2011
11288,A Hidden Life,2019-12-11,en,Drama-War-History,9000000.0,4612788.0,174.0,2019
11289,Bucky Larson: Born to Be a Star,2011-09-09,en,Comedy,10000000.0,2500000.0,97.0,2011
11290,The Devils,1971-07-01,en,Drama-History,2000000.0,11000000.0,114.0,1971
11292,A Little Princess,1995-05-10,en,Drama-Family-Fantasy,17000000.0,10015449.0,97.0,1995
11299,Unaccompanied Minors,2006-12-08,en,Comedy-Family,26000000.0,21949234.0,90.0,2006
11303,Dreamscape,1984-08-15,en,Adventure-Science Fiction-Horror,0.0,12145169.0,99.0,1984
11304,From Here to Eternity,1953-08-28,en,War-Romance-Drama,1650000.0,30500000.0,118.0,1953
11307,Center Stage,2000-05-12,en,Drama-Music,29000000.0,26385941.0,115.0,2000
11317,Snow Buddies,2008-02-05,en,Family-Adventure,4000000.0,50802372.0,87.0,2008
11319,The Bridge,2006-10-27,en,Documentary,25000.0,179780.0,93.0,2006
11320,The 33,2015-08-06,en,Drama-History,25000000.0,24902723.0,120.0,2015
11324,Black Mass,2015-09-04,en,Drama-Crime-History,53000000.0,98837872.0,123.0,2015
11330,Desert Flower,2009-09-24,en,Drama,0.0,14682943.0,120.0,2009
11333,Invasion of the Body Snatchers,1978-12-19,en,Horror-Mystery-Science Fiction,3500000.0,24946533.0,116.0,1978
11335,The General's Daughter,1999-06-18,en,Thriller-Mystery-Drama-Crime,60000000.0,149705852.0,116.0,1999
11336,Death Wish 4: The Crackdown,1987-06-11,en,Action-Crime-Drama,5000000.0,6880310.0,99.0,1987
11338,Vixen!,1968-10-15,en,Drama,73000.0,8000000.0,71.0,1968
11341,Thoroughbreds,2018-03-09,en,Drama-Thriller,0.0,2830775.0,92.0,2018
11342,End Game,2006-03-22,en,Action-Thriller,5000000.0,208101.0,93.0,2006
11345,A Countess from Hong Kong,1967-01-05,en,Comedy-Romance,3500000.0,2000000.0,107.0,1967
11346,Baby Mama,2008-04-25,en,Comedy,30000000.0,64444713.0,99.0,2008
11348,Runaway Train,1985-11-15,en,Action-Thriller-Drama-Adventure,9000000.0,7936012.0,111.0,1985
11349,Heavyweights,1995-02-17,en,Family-Comedy-Drama,10000000.0,17689177.0,100.0,1995
11354,A Room with a View,1985-12-13,en,Drama-Romance,3000000.0,20966644.0,117.0,1985
11357,Last Holiday,2006-01-13,en,Adventure-Comedy-Drama,45000000.0,38399961.0,112.0,2006
11363,The Magic of Belle Isle,2012-07-06,en,Comedy-Drama,0.0,123821.0,109.0,2012
11370,A Shot in the Dark,1964-06-23,en,Comedy-Crime-Mystery,0.0,12368234.0,102.0,1964
11373,Out for a Kill,2003-08-14,en,Action-Thriller,14000000.0,547333.0,90.0,2003
11381,Grudge Match,2013-12-25,en,Comedy,40000000.0,44907260.0,113.0,2013
11383,Toys,1992-12-18,en,Family-Fantasy-Comedy-Science Fiction,0.0,23278931.0,118.0,1992
11388,A Royal Night Out,2015-05-14,en,Comedy-Drama-Romance,0.0,4779170.0,97.0,2015
11390,Nothing to Lose,1997-07-18,en,Action-Adventure-Comedy,25000000.0,44480039.0,97.0,1997
11400,Black Death,2010-06-07,en,Drama-History-Horror,0.0,382879.0,102.0,2010
11402,Outland,1981-05-22,en,Science Fiction-Action-Crime,16000000.0,17374595.0,112.0,1981
11403,Unlawful Entry,1992-06-26,en,Crime-Mystery-Thriller,23000000.0,57138719.0,117.0,1992
11406,Thomas and the Magic Railroad,2000-07-14,en,Animation-Drama-Family,19000000.0,19748009.0,84.0,2000
11413,Texas Killing Fields,2011-10-14,en,Drama-Thriller-Crime-Mystery,0.0,957240.0,105.0,2011
11415,Boxing Helena,1993-03-22,en,Drama-Romance-Thriller,0.0,1796389.0,107.0,1993
11420,Man on the Moon,1999-12-22,en,Comedy-Drama,82000000.0,47434430.0,118.0,1999
11421,3 Ninjas Knuckle Up,1995-04-07,en,Family-Adventure-Action-Comedy,0.0,413479.0,85.0,1995
11424,Johnson Family Vacation,2004-04-07,en,Comedy-Family,12000000.0,31179516.0,97.0,2004
11427,The Hundred-Foot Journey,2014-08-06,en,Drama-Comedy,22000000.0,88880821.0,122.0,2014
11429,Death at a Funeral,2010-04-15,en,Comedy,21000000.0,49050886.0,92.0,2010
11432,Pieces,1982-08-23,en,Horror,0.0,1198346.0,85.0,1982
11440,Night on Earth,1991-12-12,en,Comedy-Drama,3500000.0,2015810.0,128.0,1991
11447,Gleaming the Cube,1989-01-13,en,Crime-Thriller-Action,10000000.0,2777280.0,101.0,1989
11452,Peggy Sue Got Married,1986-10-10,en,Comedy-Drama-Fantasy,18000000.0,41382841.0,103.0,1986
11457,Miss Potter,2006-12-03,en,Drama-Family-Romance,30000000.0,35078241.0,92.0,2006
11459,Joe Bell,2021-07-23,en,Drama-Adventure,0.0,1736318.0,93.0,2021
11465,54,1998-08-28,en,Drama-Music,13000000.0,16757163.0,106.0,1998
11466,A Place in the Sun,1951-06-12,en,Drama-Romance,2300000.0,7000000.0,122.0,1951
11467,The Vigil,2020-07-01,en,Horror-Thriller-Mystery,0.0,742476.0,88.0,2020
11468,Rugrats Go Wild,2003-06-13,en,Animation-Family-Adventure-Comedy,25000000.0,55443032.0,84.0,2003
11475,A Star Is Born,1976-12-17,en,Drama-Music-Romance,6000000.0,80000000.0,139.0,1976
11489,Mara,2018-08-22,en,Crime-Horror-Thriller,5000000.0,661769.0,100.0,2018
11490,Bandslam,2009-08-06,en,Comedy-Drama-Family-Music-Romance,20000000.0,12225023.0,111.0,2009
11491,The Caine Mutiny,1954-06-23,en,Drama,2000000.0,21750000.0,124.0,1954
11493,Love in the Afternoon,1957-05-29,en,Comedy-Crime-Drama-Romance,2100000.0,2000000.0,130.0,1957
11501,After the Ball,2015-02-27,en,Comedy,0.0,234417.0,101.0,2015
11503,Smilla's Sense of Snow,1997-02-28,en,Action-Crime-Drama-Mystery-Thriller,35000000.0,2372903.0,121.0,1997
11504,On Golden Pond,1981-12-04,en,Drama-Romance,15000000.0,119285432.0,109.0,1981
11506,The Pink Panther Strikes Again,1976-12-15,en,Comedy-Crime,6000000.0,33833201.0,103.0,1976
11510,"You, Me and Dupree",2006-07-13,en,Comedy-Romance,54000000.0,130628903.0,108.0,2006
11512,Raise the Titanic,1980-08-01,en,Adventure,36000000.0,7000000.0,115.0,1980
11517,Tess,1979-10-06,en,Drama-Romance,12000000.0,20101247.0,186.0,1979
11519,The Wretched,2020-03-09,en,Horror-Mystery-Thriller,0.0,3758846.0,95.0,2020
11520,The Joneses,2010-04-16,en,Comedy-Drama,10000000.0,7022728.0,96.0,2010
11537,Multiplicity,1996-07-19,en,Comedy-Fantasy-Science Fiction,45000000.0,21075014.0,117.0,1996
11538,Deconstructing Harry,1997-12-12,en,Comedy-Drama,20000000.0,10686841.0,96.0,1997
11540,Poetic Justice,1993-07-23,en,Drama-Romance,14000000.0,27515786.0,109.0,1993
11541,Dr. Jekyll and Mr. Hyde,1931-12-24,en,Horror-Science Fiction,535000.0,1300000.0,98.0,1931
11544,The Bounty Hunter,2010-03-16,en,Comedy-Action-Romance,40000000.0,136333522.0,110.0,2010
11549,Geronimo: An American Legend,1993-12-10,en,Western-History,35000000.0,18635620.0,115.0,1993
11558,The Promise,2016-12-02,en,History-Romance-Drama,90000000.0,12448676.0,133.0,2016
11560,Lady Macbeth,2016-12-12,en,Drama,0.0,5245263.0,86.0,2016
11561,Richard III,1995-12-29,en,Drama-War,0.0,2748518.0,104.0,1995
11570,Rock of Ages,2012-06-13,en,Comedy-Drama-Music-Romance,75000000.0,59418613.0,123.0,2012
11572,Behaving Badly,2014-04-14,en,Comedy,0.0,422697.0,92.0,2014
11577,Aqua Teen Hunger Force Colon Movie Film for Theaters,2007-04-13,en,Comedy-Animation,750000.0,5500000.0,86.0,2007
11585,Pitch Black,2000-02-18,en,Thriller-Science Fiction-Action,23000000.0,53187659.0,108.0,2000
11587,A Mighty Heart,2007-06-22,en,Drama-Thriller,16000000.0,18928871.0,100.0,2007
11588,Little Black Book,2004-08-06,en,Comedy-Romance-Drama,35000000.0,22034832.0,111.0,2004
11591,Ghost World,2001-07-20,en,Comedy-Drama,7000000.0,8800000.0,111.0,2001
11594,Righteous Kill,2008-09-11,en,Action-Crime-Drama-Thriller,60000000.0,79498846.0,101.0,2008
11595,Disturbing Behavior,1998-07-24,en,Mystery-Horror-Science Fiction,15000000.0,17514980.0,84.0,1998
11602,The Diary of a Teenage Girl,2015-08-07,en,Drama-Romance,2000000.0,1477002.0,102.0,2015
11614,Hustle & Flow,2005-07-22,en,Crime-Drama-Music,8000000.0,23563727.0,116.0,2005
11622,Johnny Dangerously,1984-12-21,en,Comedy-Crime,9000000.0,17000000.0,90.0,1984
11623,The Ghost Writer,2010-02-12,en,Thriller-Mystery,45000000.0,60331447.0,128.0,2010
11625,Thunderstruck,2012-08-24,en,Comedy-Family,587211.0,587211.0,94.0,2012
11628,Henry's Crime,2010-01-14,en,Crime-Comedy,12000000.0,204940.0,108.0,2010
11629,The Joy Luck Club,1993-09-08,en,Drama,11000000.0,32861136.0,139.0,1993
11632,White Boy Rick,2018-09-14,en,Crime-Drama,29000000.0,26000000.0,111.0,2018
11641,The Shaggy Dog,2006-03-09,en,Comedy-Family,50000000.0,87134280.0,98.0,2006
11642,Children of the Corn II: The Final Sacrifice,1992-01-29,en,Horror,900000.0,6980986.0,92.0,1992
11643,The Runaways,2010-03-19,en,Music-Drama-History,10000000.0,2995811.0,106.0,2010
11644,Junior,1994-11-22,en,Comedy-Family-Romance,60000000.0,108431355.0,109.0,1994
11654,Red Scorpion,1988-12-24,en,Adventure-Action-War,16000000.0,4192440.0,105.0,1988
11662,Madea's Witness Protection,2012-06-29,en,Drama-Comedy-Crime,20000000.0,66899242.0,114.0,2012
11664,Wendy and Lucy,2008-12-10,en,Drama,200000.0,1192655.0,80.0,2008
11673,American Satan,2017-10-13,en,Thriller-Drama-Music,0.0,237708.0,111.0,2017
11674,Don Juan DeMarco,1994-10-12,en,Romance-Drama-Comedy,25000000.0,68792531.0,97.0,1994
11675,Chopper,2000-06-21,en,Crime-Drama-Thriller,0.0,236185.0,94.0,2000
11676,Nobody's Fool,2018-10-31,en,Comedy-Romance,19000000.0,29152618.0,110.0,2018
11678,Dark Angel,1990-01-26,en,Action-Thriller-Science Fiction-Crime-Horror,7000000.0,9229401.0,91.0,1990
11685,Boy Erased,2018-09-24,en,Drama,0.0,7928149.0,115.0,2018
11686,Ballistic: Ecks vs. Sever,2002-09-20,en,Action-Adventure-Thriller,70000000.0,19924033.0,91.0,2002
11687,Blue Steel,1990-03-16,en,Thriller,0.0,8217997.0,102.0,1990
11689,Sleeping Beauty,2011-06-10,en,Drama-Romance,10000000.0,408680.0,102.0,2011
11696,Keanu,2016-04-21,en,Action-Comedy-Crime,15000000.0,20609977.0,100.0,2016
11703,Out of Sight,1998-06-26,en,Romance-Comedy-Crime,48000000.0,77745966.0,123.0,1998
11705,Play Misty for Me,1971-10-01,en,Drama-Thriller,725000.0,10600000.0,102.0,1971
11706,Greenberg,2010-08-18,en,Comedy-Drama-Romance,0.0,6344112.0,107.0,2010
11709,The Thief and the Cobbler,1993-09-23,en,Adventure-Fantasy-Animation-Family,28000000.0,669276.0,72.0,1993
11718,Waiting for the Barbarians,2019-09-06,en,Drama-History,0.0,761361.0,114.0,2019
11722,The Eiger Sanction,1975-05-21,en,Action-Adventure-Drama,0.0,14200000.0,123.0,1975
11726,Battle for Terra,2007-09-06,en,Action-Adventure-Animation-Science Fiction,4000000.0,6101046.0,85.0,2007
11729,Four Christmases,2008-11-26,en,Comedy-Romance-Drama,80000000.0,164112721.0,88.0,2008
11738,Lizzie,2018-09-14,en,Crime-Drama-Thriller,0.0,844786.0,106.0,2018
11739,Swiss Family Robinson,1960-12-21,en,Adventure-Family,5000000.0,40356000.0,126.0,1960
11745,Horsemen,2009-02-06,en,Crime-Drama-Horror-Mystery-Thriller,20000000.0,1017401.0,90.0,2009
11749,Oliver!,1968-09-26,en,Drama-Family-Music,10000000.0,37402877.0,153.0,1968
11755,The Professor and the Madman,2019-03-07,en,History-Drama-Mystery-Thriller,25000000.0,4957273.0,124.0,2019
11758,The Skulls,2000-03-31,en,Crime-Drama-Thriller,15000000.0,50802120.0,106.0,2000
11760,The Bad News Bears,1976-01-01,en,Family-Comedy,9000000.0,42349782.0,102.0,1976
11774,The Blob,1958-09-10,en,Horror-Science Fiction,110000.0,4000000.0,86.0,1958
11777,Mishima: A Life in Four Chapters,1985-05-15,en,Drama,5000000.0,502758.0,121.0,1985
11778,Just My Luck,2006-05-12,en,Comedy-Drama-Family-Fantasy-Romance,28000000.0,38159905.0,103.0,2006
11779,Teeth,2007-06-17,en,Comedy-Horror,2000000.0,2340110.0,94.0,2007
11780,Gone,2012-02-23,en,Thriller,0.0,18100189.0,94.0,2012
11781,Gold Diggers: The Secret of Bear Mountain,1995-11-03,en,Drama-Adventure-Family-Mystery,0.0,6029091.0,94.0,1995
11784,Trespass,1992-12-25,en,Action-Crime-Thriller,14000000.0,13249535.0,101.0,1992
11788,ATL,2006-03-31,en,Drama-Comedy-Mystery,20000000.0,21170563.0,105.0,2006
11789,Demolition,2015-04-08,en,Comedy-Drama,10000000.0,4366460.0,101.0,2015
11793,The Operative,2019-07-24,en,Drama-Thriller,0.0,1431904.0,120.0,2019
11795,Candy,2006-05-25,en,Drama-Romance,0.0,2105096.0,116.0,2006
11797,My Big Fat Greek Wedding,2002-02-22,en,Comedy-Drama-Romance,5000000.0,368744044.0,95.0,2002
11800,Snatched,2017-05-03,en,Action-Comedy,42000000.0,60845711.0,90.0,2017
11803,Kidnapping Mr. Heineken,2015-03-12,en,Drama-Action-Crime-Thriller-Mystery,0.0,2633527.0,95.0,2015
11811,Brüno,2009-07-08,en,Comedy,42000000.0,138805831.0,83.0,2009
11817,Wall Street: Money Never Sleeps,2010-09-02,en,Drama-Crime,70000000.0,134748021.0,133.0,2010
11819,Fast & Furious 6,2013-05-21,en,Action-Thriller-Crime,160000000.0,788680968.0,131.0,2013
11821,Dolphin Tale 2,2014-09-11,en,Family-Drama,36000000.0,52424533.0,107.0,2014
11831,The Gambler,2014-12-25,en,Thriller-Crime-Drama,25000000.0,39171130.0,111.0,2014
11832,What If,2013-09-07,en,Drama-Comedy-Romance,11000000.0,7847000.0,93.0,2013
11833,How Stella Got Her Groove Back,1998-08-14,en,Comedy-Drama-Romance,20000000.0,37672350.0,124.0,1998
11837,Dead Man,1995-12-23,en,Drama-Fantasy-Western,9000000.0,103800000.0,121.0,1995
11839,The Great Race,1965-07-01,en,Comedy-Romance-Adventure-Family,12000000.0,25333333.0,160.0,1965
11841,The Gauntlet,1977-12-21,en,Drama-Action-Crime-Thriller,5500000.0,26414658.0,109.0,1977
11842,Joe's Apartment,1996-07-26,en,Comedy-Fantasy,13000000.0,4619014.0,78.0,1996
11845,Whisper,2007-11-27,en,Crime-Drama-Horror-Thriller,12000000.0,5285197.0,94.0,2007
11847,How Do You Know,2010-12-17,en,Comedy-Drama-Romance,120000000.0,48668907.0,121.0,2010
11849,Gentleman's Agreement,1947-11-11,en,Drama-Romance,2000000.0,7800000.0,118.0,1947
11850,Red State,2011-08-19,en,Horror-Action-Thriller,4000000.0,1104682.0,88.0,2011
11851,Saving Grace,2000-01-24,en,Crime-Comedy,10000000.0,26330482.0,93.0,2000
11862,Cold in July,2014-05-23,en,Drama-Thriller,0.0,427418.0,109.0,2014
11863,The Treasure of the Sierra Madre,1948-01-15,en,Adventure-Drama-Western,3800000.0,4307000.0,126.0,1948
11865,The Barbarians,1987-03-01,en,Adventure-Fantasy-Action,4000000.0,800000.0,87.0,1987
11866,Fire Down Below,1997-09-05,en,Action-Thriller,60000000.0,16228448.0,105.0,1997
11868,Animal Kingdom,2010-06-03,en,Crime-Drama,5000000.0,1000000.0,113.0,2010
11870,Up in the Air,2009-09-05,en,Drama-Romance,25000000.0,166842739.0,110.0,2009
11877,Kiss of Death,1995-04-21,en,Crime-Thriller-Drama,40000000.0,14942422.0,101.0,1995
11878,Evil Angels,1988-11-03,en,Drama,15000000.0,6908797.0,120.0,1988
11884,Father of the Bride,1991-12-20,en,Comedy-Romance,20000000.0,89325780.0,105.0,1991
11886,Bad Words,2013-09-06,en,Comedy,9500000.0,7800000.0,89.0,2013
11888,Senna,2010-10-07,en,Documentary,0.0,8212430.0,106.0,2010
11897,The Relic,1997-01-10,en,Horror-Mystery-Thriller,60000000.0,33956608.0,110.0,1997
11900,Day of the Dead,1985-07-03,en,Horror-Mystery-Drama,3500000.0,34000000.0,101.0,1985
11902,Femme Fatale,2002-04-30,en,Thriller-Crime-Romance,35000000.0,16830252.0,114.0,2002
11910,The Rage: Carrie 2,1999-03-11,en,Horror-Thriller-Science Fiction,21000000.0,17762705.0,104.0,1999
11911,For Keeps,1988-01-15,en,Comedy-Drama-Romance,0.0,17514553.0,98.0,1988
11920,The Black Hole,1979-12-18,en,Adventure-Family-Science Fiction-Action,20000000.0,35841901.0,98.0,1979
11922,The Net,1995-07-28,en,Crime-Drama-Mystery-Thriller-Action,22000000.0,110627965.0,114.0,1995
11929,Whatever Works,2009-06-19,en,Comedy-Romance,15000000.0,36020534.0,92.0,2009
11940,Beyond a Reasonable Doubt,2009-02-05,en,Thriller,25000000.0,4388563.0,105.0,2009
11941,7 Days in Entebbe,2018-03-15,en,Thriller-Drama-Crime,0.0,9196740.0,107.0,2018
11945,Eddie the Eagle,2016-02-25,en,Comedy-Drama-History-Adventure,23000000.0,46152411.0,106.0,2016
11951,Filth,2013-09-23,en,Crime-Drama-Comedy,5000000.0,9114264.0,97.0,2013
11953,Dance with Me,1998-08-21,en,Drama-Music-Romance,0.0,15923122.0,126.0,1998
11957,Scoop,2006-07-27,en,Comedy-Mystery,4000000.0,31584901.0,96.0,2006
11958,The Water Diviner,2014-12-25,en,War-Drama,22500000.0,15520023.0,112.0,2014
11959,Rendition,2007-09-07,en,Drama-Thriller,27500000.0,24748670.0,120.0,2007
11960,Mystery Men,1999-08-06,en,Adventure-Fantasy-Action-Comedy-Science Fiction,68000000.0,29762011.0,121.0,1999
